trait,FD,cut,loc,year,predicted.value,standard.error,upper.Confidence.limit,lower.Confidence.limit,est.status
Ca,2,3,WA,2020,1.3765986894926,0.0217094906752904,1.41940886170211,1.33378851728308,Estimable
Ca,2,4,ID,2019,1.34511884627644,0.0157615536529582,1.37619994514997,1.31403774740292,Estimable
Ca,2,4,ID,2020,1.38844407417918,0.0161240959593915,1.42024009072645,1.35664805763192,Estimable
Ca,2,4,OR,2019,1.20415972675351,0.0102164282205651,1.22430607924193,1.18401337426509,Estimable
Ca,2,4,OR,2020,1.24748495465625,0.0110681421627675,1.26931085002682,1.22565905928567,Estimable
Ca,2,4,WA,2019,1.17406700767079,0.029028103123136,1.23130916559167,1.11682484974991,Estimable
Ca,2,4,WA,2020,1.21739223557353,0.0291432446049775,1.27486144749304,1.15992302365401,Estimable
Ca,2,5,WA,2019,1.49423958233738,0.0278414345804583,1.54914168145967,1.43933748321509,Estimable
Ca,2,5,WA,2020,1.53756481024012,0.0280278659959948,1.59283454401233,1.4822950764679,Estimable
Ca,3,1,ID,2018,1.51771558510519,0.0280072203802621,1.57294460662035,1.46248656359003,Estimable
Ca,3,1,ID,2019,1.4099562133196,0.0276818211119918,1.4645435616182,1.355368865021,Estimable
Ca,3,1,ID,2020,1.45328144122234,0.028293723006734,1.50907543346672,1.39748744897797,Estimable
Ca,3,1,OR,2018,1.33916151551537,0.0227305537225065,1.38398517968293,1.2943378513478,Estimable
Ca,3,1,OR,2019,1.23140214372978,0.0220927444992111,1.27496807582548,1.18783621163408,Estimable
Ca,3,1,OR,2020,1.27472737163252,0.0223494017444945,1.31879942066268,1.23065532260235,Estimable
Ca,3,1,OR,2021,1.3842746298654,0.024737942294289,1.43305677706394,1.33549248266685,Estimable
Ca,3,1,WA,2018,1.20431407058019,0.0342381355737484,1.27183018608782,1.13679795507255,Estimable
Ca,3,1,WA,2019,1.0965546987946,0.0344011771813981,1.16439232526742,1.02871707232178,Estimable
Ca,3,1,WA,2020,1.13987992669734,0.0347918524300623,1.20848794778344,1.07127190561123,Estimable
Ca,3,1,WA,2021,1.24942718493022,0.0367333909963087,1.32186383569795,1.17699053416249,Estimable
Ca,3,2,ID,2018,1.41438407897745,0.0329939133652499,1.47944664235853,1.34932151559637,Estimable
Ca,3,2,ID,2019,1.30662470719186,0.0328203566327468,1.37134502423848,1.24190439014524,Estimable
Ca,3,2,ID,2020,1.3499499350946,0.0327397641085934,1.4145113271858,1.2853885430034,Estimable
Ca,3,2,OR,2018,1.35355357354463,0.0237109280576341,1.40031049329816,1.30679665379109,Estimable
Ca,3,2,OR,2019,1.24579420175904,0.023069549305201,1.29128635048437,1.20030205303371,Estimable
Ca,3,2,OR,2020,1.28911942966177,0.0234064479742492,1.33527592792228,1.24296293140126,Estimable
Ca,3,2,WA,2018,1.19984327278516,0.0510441714601805,1.30050016074197,1.09918638482835,Estimable
Ca,3,2,WA,2019,1.09208390099957,0.0509896995534166,1.19263337272336,0.99153442927578,Estimable
Ca,3,2,WA,2020,1.13540912890231,0.051128180055833,1.23623167815909,1.03458657964553,Estimable
Ca,3,3,ID,2019,1.42695430398076,0.0437206993460077,1.51316962317539,1.34073898478614,Estimable
Ca,3,3,ID,2020,1.4702795318835,0.0437592916907319,1.55657095350486,1.38398811026214,Estimable
Ca,3,3,OR,2018,1.32942900165498,0.0232348113676315,1.37524703998584,1.28361096332413,Estimable
Ca,3,3,OR,2019,1.22166962986939,0.0226726209110396,1.26637905305026,1.17696020668853,Estimable
Ca,3,3,OR,2020,1.26499485777213,0.0229739674805467,1.31029852329282,1.21969119225144,Estimable
Ca,3,3,WA,2018,1.32070381810028,0.0590076125229181,1.43706426577552,1.20434337042504,Estimable
Ca,3,3,WA,2019,1.21294444631469,0.0588537513490549,1.32900148644122,1.09688740618816,Estimable
Ca,3,3,WA,2020,1.25626967421743,0.0590037590392467,1.37262252299032,1.13991682544453,Estimable
Ca,3,4,ID,2019,1.37250806548436,0.0490760144535496,1.46928383335183,1.27573229761689,Estimable
Ca,3,4,ID,2020,1.41583329338709,0.0491767585844096,1.51280772430271,1.31885886247148,Estimable
Ca,3,4,OR,2019,1.23562250447592,0.0234920504599448,1.2819478071183,1.18929720183353,Estimable
Ca,3,4,OR,2020,1.27894773237865,0.0238014429557091,1.3258831435778,1.23201232117951,Estimable
Ca,3,4,WA,2019,1.20679763189877,0.0708504367495088,1.34651161431006,1.06708364948748,Estimable
Ca,3,4,WA,2020,1.2501228598015,0.0709501747110467,1.39003352113876,1.11021219846425,Estimable
Ca,3,5,WA,2019,1.4647626141098,0.08125099080083,1.62498603714644,1.30453919107317,Estimable
Ca,3,5,WA,2020,1.50808784201254,0.081325340667626,1.66845787975557,1.34771780426951,Estimable
Ca,4,1,ID,2018,1.48911126097591,0.0281709024042478,1.54466305632944,1.43355946562237,Estimable
Ca,4,1,ID,2019,1.38135188919032,0.0278445846008893,1.43626020001601,1.32644357836462,Estimable
Ca,4,1,ID,2020,1.42467711709305,0.0284584545511657,1.48079595278452,1.36855828140159,Estimable
Ca,4,1,OR,2018,1.29990544037883,0.0225488228360368,1.34437073913553,1.25544014162214,Estimable
Ca,4,1,OR,2019,1.19214606859324,0.0219542138978455,1.235438824363,1.14885331282349,Estimable
Ca,4,1,OR,2020,1.23547129649598,0.0222212369594869,1.27929061013961,1.19165198285235,Estimable
Ca,4,1,OR,2021,1.34501855472886,0.0245914500627682,1.39351182561278,1.29652528384495,Estimable
Ca,4,1,WA,2018,1.24239207119979,0.032818588967,1.30710890248637,1.1776752399132,Estimable
Ca,4,1,WA,2019,1.1346326994142,0.0329735624919793,1.19965513175755,1.06961026707084,Estimable
Ca,4,1,WA,2020,1.17795792731693,0.0333874439744687,1.24379651595823,1.11211933867564,Estimable
Ca,4,1,WA,2021,1.28750518554982,0.0353945336477705,1.35730166780728,1.21770870329236,Estimable
Ca,4,2,ID,2018,1.34284868620704,0.033310980002991,1.40853649121937,1.2771608811947,Estimable
Ca,4,2,ID,2019,1.23508931442145,0.0331526129662182,1.30046482651923,1.16971380232367,Estimable
Ca,4,2,ID,2020,1.27841454232419,0.0330900015076972,1.34366658734659,1.21316249730178,Estimable
Ca,4,2,OR,2018,1.32392816904688,0.0235684332516981,1.37040409523533,1.27745224285843,Estimable
Ca,4,2,OR,2019,1.21616879726129,0.0229701062512517,1.2614648486056,1.17087274591698,Estimable
Ca,4,2,OR,2020,1.25949402516403,0.0233137909937429,1.30546780788546,1.2135202424426,Estimable
Ca,4,2,WA,2018,1.18496125147803,0.0495976739097253,1.28276570912398,1.08715679383208,Estimable
Ca,4,2,WA,2019,1.07720187969244,0.0495045489875856,1.17482269903874,0.979581060346138,Estimable
Ca,4,2,WA,2020,1.12052710759518,0.04966136461512,1.21845716054443,1.02259705464592,Estimable
Ca,4,3,ID,2018,1.83444535083558,0.0318723577132078,1.89729625520888,1.77159444646229,Estimable
Ca,4,3,ID,2019,1.72668597904999,0.0320001423664662,1.78978886920653,1.66358308889345,Estimable
Ca,4,3,ID,2020,1.77001120695273,0.0321826718568633,1.83347403733238,1.70654837657308,Estimable
Ca,4,3,OR,2018,1.24260429363911,0.02304544345866,1.2880489066826,1.19715968059562,Estimable
Ca,4,3,OR,2019,1.13484492185352,0.0223634429315538,1.1789446594944,1.09074518421264,Estimable
Ca,4,3,OR,2020,1.17817014975626,0.022649986785192,1.22283493942453,1.13350536008798,Estimable
Ca,4,3,WA,2018,1.41611061744429,0.0568816572484448,1.52827877370324,1.30394246118533,Estimable
Ca,4,3,WA,2019,1.3083512456587,0.0568189773306147,1.42039579984349,1.1963066914739,Estimable
Ca,4,3,WA,2020,1.35167647356144,0.056998198864853,1.46407444482354,1.23927850229933,Estimable
Ca,4,4,ID,2019,1.36172565718778,0.0490078399491732,1.4583669878952,1.26508432648037,Estimable
Ca,4,4,ID,2020,1.40505088509052,0.0491107881687095,1.50189522521317,1.30820654496787,Estimable
Ca,4,4,OR,2019,1.19758514088974,0.0233873611421358,1.24370400074675,1.15146628103272,Estimable
Ca,4,4,OR,2020,1.24091036879247,0.0237069098928036,1.28765936489957,1.19416137268537,Estimable
Ca,4,4,WA,2019,1.10979413035633,0.0696191025825044,1.24707997529884,0.97250828541383,Estimable
Ca,4,4,WA,2020,1.15311935825907,0.0697085849795436,1.29058165860001,1.01565705791813,Estimable
Ca,4,5,WA,2019,1.37300648639634,0.0812209468175661,1.53317066400356,1.21284230878911,Estimable
Ca,4,5,WA,2020,1.41633171429907,0.0812955543221236,1.57664301466316,1.25602041393499,Estimable
Ca,5,1,ID,2018,1.50573060992851,0.0281954853105977,1.56133088170509,1.45013033815192,Estimable
Ca,5,1,ID,2019,1.39797123814292,0.0278532609698626,1.45289665839119,1.34304581789465,Estimable
Ca,5,1,ID,2020,1.44129646604565,0.0284655257582713,1.49742924585024,1.38516368624107,Estimable
Ca,5,1,OR,2018,1.35137599670232,0.0227313090072355,1.39620115025855,1.30655084314609,Estimable
Ca,5,1,OR,2019,1.24361662491673,0.0220953298414433,1.28718765519497,1.2000455946385,Estimable
Ca,5,1,OR,2020,1.28694185281947,0.0223525183071626,1.33102004757578,1.24286365806315,Estimable
Ca,5,1,OR,2021,1.39648911105235,0.0247398009069468,1.44527492335429,1.34770329875041,Estimable
Ca,5,1,WA,2018,1.26827206829603,0.0338208765302925,1.33496536710227,1.20157876948979,Estimable
Ca,5,1,WA,2019,1.16051269651044,0.0339861236012464,1.22753185535967,1.09349353766121,Estimable
Ca,5,1,WA,2020,1.20383792441318,0.0343832392922157,1.27164017814804,1.13603567067832,Estimable
Ca,5,1,WA,2021,1.31338518264606,0.0363426127731423,1.38505123573927,1.24171912955286,Estimable
Ca,5,2,ID,2018,1.3505379449799,0.0333508058825713,1.41630428489611,1.2847716050637,Estimable
Ca,5,2,ID,2019,1.24277857319432,0.0331757674501973,1.30819974492831,1.17735740146032,Estimable
Ca,5,2,ID,2020,1.28610380109705,0.0331082401049102,1.35139181184059,1.22081579035352,Estimable
Ca,5,2,OR,2018,1.37365340939963,0.023721826806217,1.42043182101176,1.32687499778751,Estimable
Ca,5,2,OR,2019,1.26589403761404,0.0230796244026259,1.31140605399367,1.22038202123441,Estimable
Ca,5,2,OR,2020,1.30921926551678,0.0234150737122798,1.35539277335785,1.26304575767572,Estimable
Ca,5,2,WA,2018,1.33684118263684,0.0509266047519017,1.43726623415387,1.2364161311198,Estimable
Ca,5,2,WA,2019,1.22908181085125,0.0508768163160921,1.32940868173646,1.12875493996603,Estimable
Ca,5,2,WA,2020,1.27240703875398,0.0510164913702245,1.37300934277626,1.17180473473171,Estimable
Ca,5,3,ID,2019,1.35669011080489,0.04393496458472,1.44332795173919,1.27005226987058,Estimable
Ca,5,3,ID,2020,1.40001533870762,0.0439818566250298,1.48674564870769,1.31328502870755,Estimable
Ca,5,3,OR,2018,1.35466401620976,0.0232405401301811,1.40049335141142,1.30883468100811,Estimable
Ca,5,3,OR,2019,1.24690464442417,0.0226777686344335,1.29162421869187,1.20218507015648,Estimable
Ca,5,3,OR,2020,1.29022987232691,0.0229779001188812,1.3355412928395,1.24491845181432,Estimable
Ca,5,3,WA,2018,1.41547705440446,0.0585553759025162,1.53094571111654,1.30000839769237,Estimable
Ca,5,3,WA,2019,1.30771768261887,0.058400756953719,1.42288143748301,1.19255392775472,Estimable
Ca,5,3,WA,2020,1.3510429105216,0.0585538641258465,1.4665085860758,1.23557723496741,Estimable
Ca,5,4,ID,2019,1.31835912460462,0.0490650738902722,1.41511331815674,1.2216049310525,Estimable
Ca,5,4,ID,2020,1.36168435250736,0.0491657362404889,1.45863704783975,1.26473165717497,Estimable
Ca,5,4,OR,2019,1.25414579059875,0.0234916934441655,1.30047038922153,1.20782119197598,Estimable
Ca,5,4,OR,2020,1.29747101850149,0.0238026126383298,1.34440873626394,1.25053330073905,Estimable
Ca,5,4,WA,2019,1.26466645307054,0.0705262106430142,1.4037410756893,1.12559183045177,Estimable
Ca,5,4,WA,2020,1.30799168097327,0.0706230438164885,1.44725725440218,1.16872610754437,Estimable
Ca,5,5,WA,2019,1.4619974118067,0.0812433952059093,1.62220585666023,1.30178896695318,Estimable
Ca,5,5,WA,2020,1.50532263970944,0.0813175785612699,1.66567737091604,1.34496790850284,Estimable
Ca,6,1,ID,2018,1.52269996476879,0.0277755835084197,1.57747220843863,1.46792772109895,Estimable
Ca,6,1,ID,2019,1.4149405929832,0.0274831787319694,1.46913622714055,1.36074495882585,Estimable
Ca,6,1,ID,2020,1.45826582088594,0.0281066315467466,1.51369087690142,1.40284076487046,Estimable
Ca,6,1,OR,2018,1.46227059788291,0.022670791109978,1.50697641277559,1.41756478299022,Estimable
Ca,6,1,OR,2019,1.35451122609732,0.0220710514950758,1.39803438053155,1.31098807166309,Estimable
Ca,6,1,OR,2020,1.39783645400006,0.0223583341316201,1.44192611730947,1.35374679069064,Estimable
Ca,6,1,OR,2021,1.50738371223294,0.0247195420381659,1.556129574926,1.45863784953987,Estimable
Ca,6,1,WA,2018,1.3678664214006,0.0329219464158219,1.43278706908479,1.30294577371641,Estimable
Ca,6,1,WA,2019,1.26010704961501,0.0330797718504388,1.32533892219784,1.19487517703218,Estimable
Ca,6,1,WA,2020,1.30343227751775,0.0334833731723738,1.36946003436863,1.23740452066686,Estimable
Ca,6,1,WA,2021,1.41297953575063,0.035491153022871,1.48296654721712,1.34299252428414,Estimable
Ca,6,2,ID,2018,1.53006593092385,0.03254742385717,1.59424803639753,1.46588382545017,Estimable
Ca,6,2,ID,2019,1.42230655913826,0.0323924493126522,1.48618306154469,1.35843005673184,Estimable
Ca,6,2,ID,2020,1.465631787041,0.0323082914630709,1.5293423338252,1.40192124025681,Estimable
Ca,6,2,OR,2018,1.45958113544803,0.0236368210690501,1.50619191944045,1.41297035145561,Estimable
Ca,6,2,OR,2019,1.35182176366244,0.0230377256849497,1.39725115759155,1.30639236973332,Estimable
Ca,6,2,OR,2020,1.39514699156518,0.0234075823869441,1.44130572683822,1.34898825629213,Estimable
Ca,6,2,WA,2018,1.35988870229521,0.0498388442184877,1.4581687373098,1.26160866728062,Estimable
Ca,6,2,WA,2019,1.25212933050962,0.0497490244399613,1.35023224482414,1.1540264161951,Estimable
Ca,6,2,WA,2020,1.29545455841236,0.0498866428396903,1.39382885023083,1.19708026659388,Estimable
Ca,6,3,ID,2018,1.91560450943425,0.0303641301973864,1.9754812546875,1.85572776418101,Estimable
Ca,6,3,ID,2019,1.80784513764866,0.0305615364358649,1.86811115942576,1.74757911587157,Estimable
Ca,6,3,ID,2020,1.8511703655514,0.0307611940156851,1.91183010339963,1.79051062770317,Estimable
Ca,6,3,OR,2018,1.39639181617483,0.0231172496855864,1.44197802797742,1.35080560437223,Estimable
Ca,6,3,OR,2019,1.28863244438924,0.0224228697834065,1.33284936919953,1.24441551957894,Estimable
Ca,6,3,OR,2020,1.33195767229197,0.0227312364791156,1.3767826828259,1.28713266175805,Estimable
Ca,6,3,WA,2018,1.53780649256903,0.0569869736961501,1.65018232828626,1.42543065685181,Estimable
Ca,6,3,WA,2019,1.43004712078344,0.0569367982860581,1.54232401277238,1.31777022879451,Estimable
Ca,6,3,WA,2020,1.47337234868618,0.0570974948189381,1.58596612725477,1.3607785701176,Estimable
Ca,6,4,ID,2019,1.49210827233199,0.0600534260333867,1.61053101880327,1.37368552586071,Estimable
Ca,6,4,OR,2019,1.34143572084513,0.0238797254537291,1.38852550172854,1.29434593996171,Estimable
Ca,6,4,OR,2020,1.38476094874786,0.0241021803573599,1.4322894010343,1.33723249646143,Estimable
Ca,6,4,WA,2019,1.31098590878566,0.0705898993642149,1.450186122795,1.17178569477633,Estimable
Ca,6,4,WA,2020,1.3543111366884,0.0707603535149845,1.49384747887584,1.21477479450096,Estimable
Ca,6,5,WA,2019,1.55754749683003,0.0812272759743876,1.71772415525946,1.39737083840059,Estimable
Ca,6,5,WA,2020,1.60087272473277,0.0813079900845584,1.76120854787997,1.44053690158556,Estimable
Cprot,1,1,ID,2018,25.7005419032865,0.453212435921292,26.5942571322378,24.8068266743353,Estimable
Cprot,1,1,ID,2019,24.4204182351656,0.455376211946623,25.3184003364103,23.5224361339208,Estimable
Cprot,1,1,ID,2020,25.6710625564004,0.45856867985688,26.5753400656331,24.7667850471678,Estimable
Cprot,1,1,OR,2018,22.8845421372749,0.376683502026446,23.6273456342076,22.1417386403422,Estimable
Cprot,1,1,OR,2019,21.6044184691539,0.373418413678422,22.3407833537512,20.8680535845567,Estimable
Cprot,1,1,OR,2020,22.8550627903888,0.3771713662935,23.5988283344556,22.111297246322,Estimable
Cprot,1,1,OR,2021,21.5982140448101,0.420065042600136,22.4265640545768,20.7698640350434,Estimable
Cprot,1,1,WA,2018,21.3008832595213,0.542237981442145,22.370152995568,20.2316135234746,Estimable
Cprot,1,1,WA,2019,20.0207595914004,0.540960387453192,21.0875099676197,18.9540092151811,Estimable
Cprot,1,1,WA,2020,21.2714039126353,0.543424924457177,22.3430142487281,20.1997935765424,Estimable
Cprot,1,1,WA,2021,20.0145551670565,0.560973007312896,21.1207695599758,18.9083407741373,Estimable
Cprot,1,2,ID,2018,26.2140797702764,0.574920393425148,27.3477978025149,25.0803617380379,Estimable
Cprot,1,2,ID,2019,24.9339561021554,0.575599976122799,26.069014241942,23.7988979623689,Estimable
Cprot,1,2,OR,2018,23.2077076277227,0.383655789705237,23.964260172972,22.4511550824734,Estimable
Cprot,1,2,OR,2019,21.9275839596017,0.379005984747445,22.674967291535,21.1802006276684,Estimable
Cprot,1,2,OR,2020,23.1782282808366,0.382619823356812,23.9327379454655,22.4237186162077,Estimable
Cprot,1,2,WA,2018,21.5005402071207,0.509032496567837,22.5043301699645,20.4967502442769,Estimable
Cprot,1,2,WA,2019,20.2204165389997,0.505794472689815,21.2178212594668,19.2230118185327,Estimable
Cprot,1,2,WA,2020,21.4710608602346,0.509796203309518,22.4763568195855,20.4657649008837,Estimable
Cprot,1,3,ID,2019,25.3661303282949,0.505998256620448,26.3639369018176,24.3683237547722,Estimable
Cprot,1,3,ID,2020,26.6167746495298,0.504671865079245,27.6119656365725,25.621583662487,Estimable
Cprot,1,3,OR,2018,23.382442977056,0.328523398026903,24.0302768417349,22.734609112377,Estimable
Cprot,1,3,OR,2019,22.102319308935,0.316198428312951,22.7258488689288,21.4787897489411,Estimable
Cprot,1,3,OR,2020,23.3529636301698,0.318338235707613,23.980712797359,22.7252144629807,Estimable
Cprot,1,3,WA,2018,21.2764165818272,0.610046846476642,22.479402453037,20.0734307106175,Estimable
Cprot,1,3,WA,2019,19.9962929137063,0.605162671721487,21.1896474045443,18.8029384228682,Estimable
Cprot,1,3,WA,2020,21.2469372349411,0.610033385384415,22.449896561462,20.0439779084203,Estimable
Cprot,1,4,ID,2019,29.0944097031131,0.652432673445848,30.3809785831983,27.8078408230279,Estimable
Cprot,1,4,ID,2020,30.3450540243479,0.652502956077312,31.6317614987282,29.0583465499677,Estimable
Cprot,1,4,OR,2019,23.8644741311214,0.323349563369082,24.502105418688,23.2268428435548,Estimable
Cprot,1,4,OR,2020,25.1151184523563,0.325628774712157,25.7572442456466,24.472992659066,Estimable
Cprot,1,4,WA,2019,19.0674648878043,0.825524790015265,20.695363899917,17.4395658756917,Estimable
Cprot,1,4,WA,2020,20.3181092090392,0.827543890779486,21.9499898001173,18.686228617961,Estimable
Cprot,1,5,WA,2019,19.3269174964997,1.01447969008579,21.3274273603749,17.3264076326246,Estimable
Cprot,1,5,WA,2020,20.5775618177346,1.0163942914611,22.5818471923214,18.5732764431478,Estimable
Cprot,2,1,ID,2018,25.2491306381522,0.153470131704619,25.5517670687143,24.9464942075901,Estimable
Cprot,2,1,ID,2019,23.9690069700312,0.159661382100848,24.2838522773293,23.6541616627332,Estimable
Cprot,2,1,ID,2020,25.2196512912661,0.167848536951463,25.5506413121506,24.8886612703816,Estimable
Cprot,2,1,OR,2018,21.5465749505217,0.144302197037839,21.8311326123204,21.2620172887231,Estimable
Cprot,2,1,OR,2019,20.2664512824008,0.136979412702766,20.5365687317078,19.9963338330938,Estimable
Cprot,2,1,OR,2020,21.5170956036356,0.148575115529868,21.8100792750177,21.2241119322536,Estimable
Cprot,2,1,OR,2021,20.2602468580569,0.227705020863233,20.7092712641072,19.8112224520067,Estimable
Cprot,2,1,WA,2018,21.2322410939022,0.209059776495892,21.6444978883031,20.8199842995014,Estimable
Cprot,2,1,WA,2019,19.9521174257813,0.208608582850425,20.3634844859202,19.5407503656423,Estimable
Cprot,2,1,WA,2020,21.2027617470161,0.213218933399066,21.6232202180908,20.7823032759415,Estimable
Cprot,2,1,WA,2021,19.9459130014374,0.236185039049493,20.4116596348454,19.4801663680294,Estimable
Cprot,2,2,ID,2018,25.5802379054873,0.168384349649012,25.9122845257273,25.2481912852474,Estimable
Cprot,2,2,ID,2019,24.3001142373664,0.164795060097628,24.6250829345863,23.9751455401465,Estimable
Cprot,2,2,ID,2020,25.5507585586012,0.152143360961103,25.8507786549129,25.2507384622895,Estimable
Cprot,2,2,OR,2018,22.0678330167257,0.148877452420882,22.3614128833186,21.7742531501328,Estimable
Cprot,2,2,OR,2019,20.7877093486048,0.134899320132933,21.053724945756,20.5216937514535,Estimable
Cprot,2,2,OR,2020,22.0383536698396,0.136908104101455,22.3083305016836,21.7683768379957,Estimable
Cprot,2,2,WA,2018,22.6187212285061,0.199851666381936,23.0128200299076,22.2246224271046,Estimable
Cprot,2,2,WA,2019,21.3385975603851,0.196868673922489,21.7268140302848,20.9503810904855,Estimable
Cprot,2,2,WA,2020,22.58924188162,0.209089074298577,23.0015564500146,22.1769273132254,Estimable
Cprot,2,3,ID,2018,24.4807196180194,0.174700467877388,24.825221348934,24.1362178871047,Estimable
Cprot,2,3,ID,2019,23.2005959498984,0.164090141840626,23.5241745789482,22.8770173208486,Estimable
Cprot,2,3,ID,2020,24.4512402711333,0.157846820619011,24.7625073420423,24.1399732002243,Estimable
Cprot,2,3,OR,2018,21.4276801904935,0.141442836086044,21.7065993167509,21.1487610642361,Estimable
Cprot,2,3,OR,2019,20.1475565223725,0.112815341482992,20.3700234733019,19.9250895714432,Estimable
Cprot,2,3,OR,2020,21.3982008436074,0.122090792541799,21.6389585809531,21.1574431062617,Estimable
Cprot,2,3,WA,2018,22.3791540255951,0.252276134019465,22.8766315990334,21.8816764521569,Estimable
Cprot,2,3,WA,2019,21.0990303574742,0.232953946167361,21.5584054161282,20.6396552988202,Estimable
Cprot,2,3,WA,2020,22.349674678709,0.247397747071616,22.83753228508,21.861817072338,Estimable
Cprot,2,4,ID,2019,25.9695451288126,0.224701666510247,26.4126470505917,25.5264432070334,Estimable
Cprot,2,4,ID,2020,27.2201894500474,0.22629125301263,27.6664259673326,26.7739529327622,Estimable
Cprot,2,4,OR,2019,21.157729865452,0.115016161679529,21.3845367381707,20.9309229927334,Estimable
Cprot,2,4,OR,2020,22.4083741866869,0.12055523210268,22.6461038655755,22.1706445077982,Estimable
Cprot,2,4,WA,2019,19.186116663413,0.396117148060133,19.9672424658205,18.4049908610055,Estimable
Cprot,2,4,WA,2020,20.4367609846479,0.393362223844263,21.212454196219,19.6610677730767,Estimable
Cprot,2,5,WA,2019,20.1632545612149,0.436186568882593,21.0233955202377,19.3031136021922,Estimable
Cprot,2,5,WA,2020,21.4138988824498,0.440609960116348,22.2827625767637,20.5450351881358,Estimable
Cprot,3,1,ID,2018,26.2130795382188,0.454158307435467,27.1086599846925,25.3174990917451,Estimable
Cprot,3,1,ID,2019,24.9329558700979,0.455645704974771,25.8314693998831,24.0344423403127,Estimable
Cprot,3,1,ID,2020,26.1836001913327,0.45787466920367,27.086509141716,25.2806912409494,Estimable
Cprot,3,1,OR,2018,22.381933500617,0.377790159836032,23.1269192786596,21.6369477225744,Estimable
Cprot,3,1,OR,2019,21.1018098324961,0.374661712496849,21.8406264483348,20.3629932166573,Estimable
Cprot,3,1,OR,2020,22.3524541537309,0.378890172659842,23.0996091092602,21.6052991982017,Estimable
Cprot,3,1,OR,2021,21.0956054081522,0.421388159169049,21.9265645462958,20.2646462700086,Estimable
Cprot,3,1,WA,2018,21.6743699956867,0.550647226576701,22.7602223977087,20.5885175936647,Estimable
Cprot,3,1,WA,2019,20.3942463275657,0.549327899528696,21.4774970739814,19.31099558115,Estimable
Cprot,3,1,WA,2020,21.6448906488006,0.551364381957018,22.7321572500681,20.5576240475331,Estimable
Cprot,3,1,WA,2021,20.3880419032219,0.570754460313679,21.5135448963983,19.2625389100455,Estimable
Cprot,3,2,ID,2018,25.4002648411272,0.439434390656338,26.2668103635512,24.5337193187031,Estimable
Cprot,3,2,ID,2019,24.1201411730062,0.437312172746555,24.9825017739347,23.2577805720777,Estimable
Cprot,3,2,ID,2020,25.3707854942411,0.43325768277805,26.2251508171426,24.5164201713395,Estimable
Cprot,3,2,OR,2018,22.0383470513004,0.365353786670381,22.7588088418922,21.3178852607085,Estimable
Cprot,3,2,OR,2019,20.7582233831794,0.359316342839812,21.466779596899,20.0496671694598,Estimable
Cprot,3,2,OR,2020,22.0088677044142,0.360492674887287,22.7197435938131,21.2979918150154,Estimable
Cprot,3,2,WA,2018,22.044095827604,0.521684268058397,23.0728345340349,21.0153571211731,Estimable
Cprot,3,2,WA,2019,20.763972159483,0.519080009591313,21.7875753813869,19.7403689375792,Estimable
Cprot,3,2,WA,2020,22.0146164807179,0.523662062783994,23.0472553124012,20.9819776490346,Estimable
Cprot,3,3,ID,2019,23.4177685708086,0.501165654582191,24.4060454631162,22.429491678501,Estimable
Cprot,3,3,ID,2020,24.6684128920435,0.49863317566619,25.6516958459794,23.6851299381075,Estimable
Cprot,3,3,OR,2018,21.6134022339085,0.328412290525268,22.2610169994225,20.9657874683945,Estimable
Cprot,3,3,OR,2019,20.3332785657875,0.31626937674629,20.9569480330088,19.7096090985662,Estimable
Cprot,3,3,OR,2020,21.5839228870224,0.318691303445429,22.2123682884477,20.955477485597,Estimable
Cprot,3,3,WA,2018,21.8444360564996,0.629590181448402,23.0859605350034,20.6029115779958,Estimable
Cprot,3,3,WA,2019,20.5643123883786,0.624879287566653,21.7965471888631,19.3320775878942,Estimable
Cprot,3,3,WA,2020,21.8149567096135,0.629183240622734,23.055678718493,20.574234700734,Estimable
Cprot,3,4,ID,2019,25.0881360333398,0.653660586890699,26.3771263053784,23.7991457613012,Estimable
Cprot,3,4,ID,2020,26.3387803545747,0.653054576755234,27.6265756009607,25.0509851081886,Estimable
Cprot,3,4,OR,2019,21.1950102826928,0.322971535857434,21.8318961164339,20.5581244489517,Estimable
Cprot,3,4,OR,2020,22.4456546039276,0.325773124497261,23.0880650487214,21.8032441591339,Estimable
Cprot,3,4,WA,2019,20.4448219457528,0.838647036194883,22.0985974570947,18.791046434411,Estimable
Cprot,3,4,WA,2020,21.6954662669877,0.840315456503053,23.3525318306748,20.0384007033006,Estimable
Cprot,3,5,WA,2019,21.0985940135913,1.02348428063717,23.1168605387326,19.08032748845,Estimable
Cprot,3,5,WA,2020,22.3492383348262,1.02522264962025,24.3709328480599,20.3275438215924,Estimable
Cprot,4,1,ID,2018,26.0284976165618,0.456323520402002,26.9283477689145,25.1286474642091,Estimable
Cprot,4,1,ID,2019,24.7483739484408,0.458254694942821,25.6520322930674,23.8447156038142,Estimable
Cprot,4,1,ID,2020,25.9990182696757,0.460604107540403,26.9073095538492,25.0907269855022,Estimable
Cprot,4,1,OR,2018,22.632759556003,0.373692765849619,23.3696654511597,21.8958536608463,Estimable
Cprot,4,1,OR,2019,21.3526358878821,0.368299555960652,22.0789066075037,20.6263651682604,Estimable
Cprot,4,1,OR,2020,22.6032802091169,0.372177519065711,23.3371981034619,21.8693623147719,Estimable
Cprot,4,1,OR,2021,21.3464314635382,0.41638413426078,22.1675228820164,20.5253400450601,Estimable
