env,env2,loc,env3,year,cut,trait,gen,predicted.value,std.error,status,weight,FD,Var,date_init,date,harv_days1,harv_days2,harv_days3,cut_freq,cons_days,cons_days1
ID_2019_4,ID_2019,ID,2019_4,2019,4,ADF,144,28.0176611864407,1.45855911076559,Estimable,0.487164341180748,3,22277_5246,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,ADF,201,27.4340422033898,0.711703971297942,Estimable,1.99294503210306,2,Vernal,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,aNDF,44,33.7635577966101,1.90793626173589,Estimable,0.308122820800776,4,Legend,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,aNDF,61,32.8968861016949,1.74865246811116,Estimable,0.338935102880854,6,ABI700,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,aNDF,104,32.7957577966102,1.90793626173589,Estimable,0.308122820800776,5,Archer,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,aNDF,112,25.1153483050847,2.14731141660275,Estimable,0.25676901733398,1,Maverick,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,aNDF,144,33.2689338983051,1.74865246811116,Estimable,0.338935102880854,3,22277_5246,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,aNDF,201,32.3565515254237,0.853255035595657,Estimable,1.38655269360349,2,Vernal,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Ash,44,12.6266415254237,0.591204339841363,Estimable,3.20904910395778,4,Legend,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Ash,61,10.9349342372881,0.541847727701888,Estimable,3.52995401435355,6,ABI700,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Ash,104,12.4229515254237,0.591204339841363,Estimable,3.20904910395777,5,Archer,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Ash,112,11.3468927118644,0.665378531739539,Estimable,2.67420758663148,1,Maverick,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Ash,144,12.2354257627119,0.541847727701888,Estimable,3.52995401435355,3,22277_5246,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Ash,201,12.000183559322,0.264394618495635,Estimable,14.44072096781,2,Vernal,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Ca,44,1.51573050847457,0.0883745709401531,Estimable,143.614057634485,4,Legend,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Ca,61,1.45219474576271,0.0809966321684993,Estimable,157.975463397934,6,ABI700,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Ca,104,1.37393050847457,0.0883745709401531,Estimable,143.614057634485,5,Archer,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Ca,112,1.56180423728814,0.0994622980457979,Estimable,119.678381362071,1,Maverick,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Ca,144,1.48834525423729,0.0809966321684993,Estimable,157.975463397934,3,22277_5246,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Ca,201,1.41351118644068,0.039522309620912,Estimable,646.263259355184,2,Vernal,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Cprot,44,26.4067198305084,1.55705517731502,Estimable,0.462640430677584,4,Legend,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Cprot,61,26.2498850847458,1.42706464225379,Estimable,0.508904473745342,6,ABI700,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Cprot,104,26.8357698305085,1.55705517731502,Estimable,0.462640430677584,5,Archer,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Cprot,112,30.0957652542373,1.75240778509392,Estimable,0.38553369223132,1,Maverick,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Cprot,144,26.1995449152542,1.42706464225379,Estimable,0.508904473745342,3,22277_5246,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Cprot,201,26.7506262711864,0.696336244238874,Estimable,2.08188193804913,2,Vernal,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,dNDF30,44,16.2456391525423,0.196924614921656,Estimable,28.9235489067499,4,Legend,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,dNDF30,61,15.5699654237288,0.180484390815703,Estimable,31.8159037974249,6,ABI700,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,dNDF30,104,15.4703291525424,0.196924614921656,Estimable,28.9235489067499,5,Archer,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,dNDF30,112,14.1371962711864,0.22163134183877,Estimable,24.1029574222916,1,Maverick,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,dNDF30,144,16.0429445762712,0.180484390815703,Estimable,31.8159037974249,3,22277_5246,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,dNDF30,201,16.2511513559322,0.0880673650815583,Estimable,130.155970080375,2,Vernal,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,dNDF48,44,17.8261530508475,0.040395930640934,Estimable,687.347494170395,4,Legend,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,dNDF48,61,17.6480584745763,0.0370234819860532,Estimable,756.082243587434,6,ABI700,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,dNDF48,104,17.2553230508475,0.040395930640934,Estimable,687.347494170394,5,Archer,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,dNDF48,112,15.8940254237288,0.0454641199442637,Estimable,572.789578475329,1,Maverick,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,dNDF48,144,17.6241715254237,0.0370234819860532,Estimable,756.082243587434,3,22277_5246,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,dNDF48,201,17.8527771186441,0.018065609385499,Estimable,3093.06372376678,2,Vernal,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Fat,44,1.87360694915254,0.0505727708651494,Estimable,438.548965781313,4,Legend,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Fat,61,1.78655152542373,0.0463507101186409,Estimable,482.403862359444,6,ABI700,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Fat,104,1.81342694915254,0.0505727708651494,Estimable,438.548965781312,5,Archer,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Fat,112,2.03334457627119,0.056917775727564,Estimable,365.457471484427,1,Maverick,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Fat,144,1.91409847457627,0.0463507101186409,Estimable,482.403862359444,3,22277_5246,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Fat,201,1.91040288135593,0.022616830692999,Estimable,1973.47034601591,2,Vernal,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,IVTDMD30,44,82.9870835593219,2.02592241376011,Estimable,0.273278818185344,4,Legend,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,IVTDMD30,61,81.951573220339,1.85678856263267,Estimable,0.300606700003879,6,ABI700,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,IVTDMD30,104,82.801093559322,2.02592241376011,Estimable,0.273278818185344,5,Archer,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,IVTDMD30,112,89.0128496610169,2.2801004496138,Estimable,0.227732348487787,1,Maverick,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,IVTDMD30,144,82.608186779661,1.85678856263267,Estimable,0.300606700003879,3,22277_5246,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,IVTDMD30,201,84.0277083050847,0.906020046861612,Estimable,1.22975468183405,2,Vernal,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,IVTDMD48,44,84.4188408474577,1.67046678019419,Estimable,0.401953581366967,4,Legend,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,IVTDMD48,61,84.1890245762712,1.53100809322981,Estimable,0.442148939503664,6,ABI700,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,IVTDMD48,104,84.6157708474576,1.67046678019419,Estimable,0.401953581366967,5,Archer,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,IVTDMD48,112,89.9398737288136,1.88004833290556,Estimable,0.334961317805806,1,Maverick,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,IVTDMD48,144,84.5482054237288,1.53100809322981,Estimable,0.442148939503664,3,22277_5246,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,IVTDMD48,201,85.5520986440678,0.747055454933884,Estimable,1.80879111615135,2,Vernal,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,K,44,3.17153932203389,0.139855919424534,Estimable,57.344250930767,4,Legend,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,K,61,2.94298033898305,0.128180067430114,Estimable,63.0786760238437,6,ABI700,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,K,104,3.2117593220339,0.139855919424534,Estimable,57.344250930767,5,Archer,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,K,112,2.87341101694916,0.157402644146269,Estimable,47.7868757756391,1,Maverick,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,K,144,3.01781966101695,0.128180067430114,Estimable,63.0786760238437,3,22277_5246,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,K,201,3.08137508474576,0.0625454685777983,Estimable,258.049129188451,2,Vernal,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Lignin,44,4.35566711864407,0.321432077816191,Estimable,10.8560830749679,4,Legend,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Lignin,61,4.66657644067797,0.294597365475926,Estimable,11.9416913824647,6,ABI700,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Lignin,104,4.15645711864407,0.321432077816191,Estimable,10.8560830749679,5,Archer,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Lignin,112,3.4826493220339,0.361759868083369,Estimable,9.04673589580657,1,Maverick,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Lignin,144,4.31787355932203,0.294597365475926,Estimable,11.9416913824647,3,22277_5246,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Lignin,201,4.21771661016949,0.143748795229201,Estimable,48.8523738373555,2,Vernal,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Mg,44,0.372086949152542,0.0347422102049167,Estimable,929.258842069655,4,Legend,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Mg,61,0.404511525423729,0.0318417616148196,Estimable,1022.18472627662,6,ABI700,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Mg,104,0.353676949152542,0.0347422102049167,Estimable,929.258842069654,5,Archer,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Mg,112,0.467454576271186,0.0391010675289305,Estimable,774.382368391378,1,Maverick,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Mg,144,0.390998474576271,0.0318417616148196,Estimable,1022.18472627662,3,22277_5246,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Mg,201,0.399202881355932,0.0155371887413561,Estimable,4181.66478931344,2,Vernal,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,P,44,0.405391016949153,0.0175708747211374,Estimable,3632.99520680284,4,Legend,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,P,61,0.392689491525424,0.0161039726872397,Estimable,3996.29472748312,6,ABI700,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,P,104,0.401771016949153,0.0175708747211374,Estimable,3632.99520680284,5,Archer,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,P,112,0.420448474576271,0.0197753670523916,Estimable,3027.49600566903,1,Maverick,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,P,144,0.401000508474576,0.0161039726872397,Estimable,3996.29472748312,3,22277_5246,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,P,201,0.414692372881356,0.00785793406011919,Estimable,16348.4784306128,2,Vernal,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,RFV,44,183.747470535789,15.5095964931107,Estimable,0.00466284083572821,4,Legend,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,RFV,61,188.805856701043,14.2147799855803,Estimable,0.00512912491930102,6,ABI700,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,RFV,104,191.253989742797,15.5095964931107,Estimable,0.0046628408357282,5,Archer,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,RFV,112,259.449966386628,17.4554749466619,Estimable,0.00388570069644017,1,Maverick,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,RFV,144,187.422505208366,14.2147799855803,Estimable,0.00512912491930103,3,22277_5246,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,RFV,201,194.655874740777,6.93610241243756,Estimable,0.0209827837607769,2,Vernal,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Starch,44,2.5179327118644,0.230392595623989,Estimable,21.1307326003552,4,Legend,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Starch,61,2.3101086440678,0.211158301800856,Estimable,23.2438058603907,6,ABI700,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Starch,104,2.4714627118644,0.230392595623989,Estimable,21.1307326003552,5,Archer,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Starch,112,1.88969593220339,0.259298311377561,Estimable,17.6089438336293,1,Maverick,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Starch,144,2.5875713559322,0.211158301800856,Estimable,23.2438058603907,3,22277_5246,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Starch,201,2.45736966101695,0.103034701065572,Estimable,95.0882967015985,2,Vernal,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Su_ESC,44,5.88475440677966,0.267810542938385,Estimable,15.6385415935131,4,Legend,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Su_ESC,61,6.96526779661017,0.245452416984474,Estimable,17.2023957528644,6,ABI700,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Su_ESC,104,6.34822440677966,0.267810542938385,Estimable,15.6385415935131,5,Archer,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Su_ESC,112,8.0519733898305,0.30141082166705,Estimable,13.0321179945943,1,Maverick,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Su_ESC,144,6.21744220338983,0.245452416984474,Estimable,17.2023957528644,3,22277_5246,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Su_ESC,201,5.93012694915254,0.119768515820271,Estimable,70.373437170809,2,Vernal,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Su_WSC,44,7.63770898305084,0.16952656847269,Estimable,39.0279775986294,4,Legend,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Su_WSC,61,7.97859050847458,0.155373666466443,Estimable,42.9307753584923,6,ABI700,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Su_WSC,104,7.91734898305084,0.16952656847269,Estimable,39.0279775986294,5,Archer,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Su_WSC,112,9.16903152542373,0.190795857911781,Estimable,32.5233146655245,1,Maverick,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Su_WSC,144,7.93712949152542,0.155373666466443,Estimable,42.9307753584924,3,22277_5246,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2019_4,ID_2019,ID,2019_4,2019,4,Su_WSC,201,7.42985762711865,0.0758145862194415,Estimable,175.625899193832,2,Vernal,2019-01-01,2019-09-10,28,28,252,28,419,617
ID_2020_1,ID_2020,ID,2020_1,2020,1,ADF,44,24.6586440677966,0.443736938459827,Estimable,5.69639929637121,4,Legend,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,ADF,61,26.1006779661017,0.406691621828024,Estimable,6.26603922600833,6,ABI700,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,ADF,104,27.1886440677966,0.443736938459827,Estimable,5.69639929637121,5,Archer,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,ADF,112,27.3320338983051,0.499409447282175,Estimable,4.74699941364267,1,Maverick,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,ADF,144,26.5693220338983,0.406691621828024,Estimable,6.26603922600833,3,22277_5246,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,ADF,201,28.0801694915254,0.198445191704763,Estimable,25.6337968336704,2,Vernal,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,aNDF,44,27.0761016949152,0.404133341288712,Estimable,6.86755626739152,4,Legend,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,aNDF,61,28.9769491525424,0.370394325462189,Estimable,7.55431189413067,6,ABI700,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,aNDF,104,30.5061016949152,0.404133341288712,Estimable,6.86755626739151,5,Archer,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,aNDF,112,30.1508474576272,0.454837069237061,Estimable,5.7229635561596,1,Maverick,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,aNDF,144,29.6230508474576,0.370394325462189,Estimable,7.55431189413067,3,22277_5246,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,aNDF,201,31.1342372881356,0.180733924619136,Estimable,30.9040032032618,2,Vernal,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,Ash,44,11.8606779661017,0.817589330014586,Estimable,1.6779582831135,4,Legend,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,Ash,61,12.1296610169492,0.749332998436015,Estimable,1.84575411142484,6,ABI700,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,Ash,104,13.6306779661017,0.817589330014586,Estimable,1.6779582831135,5,Archer,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,Ash,112,12.2889830508475,0.920166431993702,Estimable,1.39829856926125,1,Maverick,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,Ash,144,13.3603389830508,0.749332998436014,Estimable,1.84575411142485,3,22277_5246,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,Ash,201,12.2349152542373,0.365637063918225,Estimable,7.55081227401073,2,Vernal,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,Ca,44,1.73694915254237,0.0867516837846336,Estimable,149.037570940246,4,Legend,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,Ca,61,1.72152542372881,0.0795092315215913,Estimable,163.941328034271,6,ABI700,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,Ca,104,1.65694915254237,0.0867516837846336,Estimable,149.037570940246,5,Archer,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,Ca,112,1.68457627118644,0.0976357988137248,Estimable,124.197975783539,1,Maverick,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,Ca,144,1.74847457627119,0.0795092315215913,Estimable,163.941328034271,3,22277_5246,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,Ca,201,1.6628813559322,0.0387965324210014,Estimable,670.669069231108,2,Vernal,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,Cprot,44,27.203220338983,0.343119884859885,Estimable,9.52708005224199,4,Legend,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,Cprot,61,24.3933898305085,0.314474568962991,Estimable,10.4797880574662,6,ABI700,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,Cprot,104,24.273220338983,0.343119884859885,Estimable,9.52708005224198,5,Archer,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,Cprot,112,23.7501694915254,0.386168689593806,Estimable,7.93923337686832,1,Maverick,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,Cprot,144,24.1066101694915,0.314474568962991,Estimable,10.4797880574662,3,22277_5246,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,Cprot,201,23.1308474576271,0.153447877395721,Estimable,42.8718602350889,2,Vernal,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,dNDF30,44,14.7620338983051,0.404700725712326,Estimable,6.84831334165299,4,Legend,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,dNDF30,61,14.3489830508475,0.370914341876059,Estimable,7.53314467581828,6,ABI700,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,dNDF30,104,14.3620338983051,0.404700725712326,Estimable,6.84831334165298,5,Archer,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,dNDF30,112,16.8269491525424,0.455475639337575,Estimable,5.70692778471082,1,Maverick,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,dNDF30,144,15.2510169491525,0.370914341876059,Estimable,7.53314467581828,3,22277_5246,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,dNDF30,201,15.8347457627119,0.180987666647252,Estimable,30.8174100374384,2,Vernal,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,dNDF48,44,15.3281355932203,0.370486337670061,Estimable,8.17160179093663,4,Legend,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,dNDF48,61,15.7659322033898,0.339556337264005,Estimable,8.98876197003029,6,ABI700,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,dNDF48,104,15.5581355932203,0.370486337670061,Estimable,8.17160179093663,5,Archer,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,dNDF48,112,17.3477966101695,0.41696861605348,Estimable,6.80966815911385,1,Maverick,2020-01-01,2020-05-27,260,1,147,1,679,877
ID_2020_1,ID_2020,ID,2020_1,2020,1,dNDF48,144,15.7640677966102,0.339556337264005,Estimable,8.98876197003029,3,22277_5246,2020-01-01,2020-05-27,260,1,147,1,679,877
